"1","FCS","1400","001","Lecture","30","Intro Consumer Policy","MWF","0940 AM1030 AM","AEB 320","BF","BURTON J R","1004"
"2","FCS","1400","002","Lecture","30","Intro Consumer Policy","TH","0910 AM1030 AM","MBH 111","BF","MAYER R N","1004"
"3","FCS","1500","001","Lecture","30","Human Development","MWF","1045 AM1135 AM","FINE A AUD ","BF","RATHUNDE K R","1004"
"4","FCS","1500","002","Lecture","30","Human Development","H","0410 PM0630 PM","JTB 310","BF DCE","PEARSON M E","1004"
"5","FCS","1600","001","Lecture","30","Home Comm Environment","MWF","0835 AM0925 AM","OSH 175","BF","MANZO L","1004"
"6","FCS","1600","002","Lecture","30","Home Comm Environment","TH","1225 PM0145 PM","JTB 310","BF","PERKINS D D","1004"
"7","FCS","2400","001","Lecture","30","Family Studies","TH","1045 AM1205 PM","FINE A AUD ","BF","WOLFINGER N H","1004"
"8","FCS","2620","001","Lecture","20","Child Dev Pract","TBA","TBA","TBA","DCE","MCGINN A M","1004"
"9","FCS","2620","002","Lecture","20","Child Dev Pract","TBA","TBA","TBA","","MCGINN A M","1004"
"10","FCS","3180","001","Lecture","30","Home School Comm Relat","W","0400 PM0700 PM","AEB 320","DCE","SEKLEMIAN L L","1004"
"11","FCS","3200","002","Lecture","40","Research MethFcs","MW","0410 PM0550 PM","BEH S 114","DCE","TUFTS D","1004"
"12","FCS","3200","003","Lecture","40","Research MethFcs","TH","1045 AM1225 PM","BU C 305","","DIENER M L","1004"
"13","FCS","3200","004","Lecture","40","Research MethFcs","MW","0730 AM0925 AM","EMCB 122","","EDWARDS S L","1004"
"14","FCS","3210","001","Lecture","40","FCS Statistics","MTWH","0730 AM0820 AM","AEB 350","QBQI","TUFTS D","1004"
"15","FCS","3210","002","Lecture","40","FCS Statistics","MWF","0910 AM1030 AM","JTB 140","QBQI","TUFTS D","1004"
"16","FCS","3210","003","Lecture","40","FCS Statistics","MW","0600 PM0800 PM","BEH S 116","DCE QBQI","ALDER S","1004"
"17","FCS","3220","001","Lecture","30","Dev Inf  Early Child","TH","1225 PM0145 PM","AEB 320","BI","ISABELLA R A","1004"
"18","FCS","3220","002","Lecture","30","Dev Inf  Early Child","MWF","1150 AM1240 PM","LS 101","BI","SMITH A M","1004"
"19","FCS","3220","070","Lecture","30","Dev Inf  Early Child","S","0900 AM1200 PM","SANDY ","BI DCE","SMITH A M","1004"
"20","FCS","3240","001","Lecture","50","Ecology Of Fam Beliefs","MW","0940 AM1135 AM","AEB 350","CW SL","HERRIN D A","1004"
"21","FCS","3270","001","Lecture","30","Parent Child Relationsh","TH","0200 PM0320 PM","AEB 320","","DIENER M L","1004"
"22","FCS","3270","002","Lecture","30","Parent Child Relationsh","TH","0835 AM1030 AM","AEB 320","","SMITH P","1004"
"23","FCS","3290","001","Lecture","40","Ethnic Min Families","S","0900 AM1230 PM","AEB 320","DCE DV","LOZIER N X","1004"
"24","FCS","3290","002","Lecture","40","Ethnic Min Families","MW","0400 PM0545 PM","BEH S 115","DCE DV","OTA I M","1004"
"25","FCS","3420","001","Lecture","30","Housing Policy  Issues","MWF","1255 PM0145 PM","PAB 103","","BURTON J R","1004"
"26","FCS","3430","001","Lecture","30","Intro To Family Policy","TH","1045 AM1205 PM","AEB 320","","SALARI S L","1004"
"27","FCS","3430","002","Lecture","30","Intro To Family Policy","MWF","1150 AM1240 PM","BEH S 102","","KOWALESKIJONES L","1004"
"28","FCS","3450","001","Lecture","30","Family Economic Issues","MWF","1045 AM1135 AM","AEB 320","QIBI","NIELSEN R B","1004"
"29","FCS","3450","020","Lecture","30","Family Economic Issues","TH","0830 AM1000 AM","BOUNTIFUL ","DCE QIBI","NIELSEN R B","1004"
"30","FCS","3620","001","Lecture","30","Environment and Behavior","M","0410 PM0630 PM","AEB 320","DCE","MANZO L","1004"
"31","FCS","3630","001","Lecture","40","Home Envrn  Mater Cult","MW","1150 AM0145 PM","AEB 310","CWBI","HERRIN D A","1004"
"32","FCS","3650","001","Lecture","3040","Community Psych/Environ","TH","0910 AM1030 AM","SW 137","BI SL","PERKINS D D","1004"
"33","FCS","4999","001","Lecture","30","Honors Thesis/Project","TBA","TBA","TBA","CW HON","ZICK C D","1004"
"34","FCS","5110","001","Lecture","30","Grad Multivariate Stat","TH","0200 PM0320 PM","AEB 106","QI","SMITH K R","1004"
"35","FCS","5170","001","Lecture","30","Creativity  Cognition","H","0500 PM0730 PM","AEB 320","","KAY S C","1004"
"36","FCS","5170","070","Lecture","30","Creativity  Cognition","T","0500 PM0730 PM","SANDY ","DCE","BAKER H A","1004"
"37","FCS","5190","001","Lecture","60","Early Chldhd Internship","TBA","TBA","TBA","","MCGINN A M","1004"
"38","FCS","5230","001","Lecture","30","Adolescent Development","TH","0200 PM0500 PM","JTB 130","","SMITH P","1004"
"39","FCS","5230","020","Lecture","30","Adolescent Development","S","0900 AM1130 AM","BOUNTIFUL ","DCE","CHRISTOPHERSON C R","1004"
"40","FCS","5240","001","Lecture","30","Family RelMid/Late","H","0200 PM0430 PM","AEB 310","","SALARI S L","1004"
"41","FCS","5250","001","Lecture","30","Theory Human Developmnt","M","0200 PM0500 PM","AEB 310","","RATHUNDE K R","1004"
"42","FCS","5250","002","Lecture","30","Theory Human Developmnt","W","0605 PM0900 PM","AEB 110","DCE","CHRISTOPHERSON C R","1004"
"43","FCS","5312","002","Lecture","30","Child Health Care II","W","0530 PM0830 PM","PCMC ","DCE","SAUNDERS J A","1004"
"44","FCS","5380","001","Lecture","30","Family Problems","MWF","0835 AM0925 AM","AEB 310","","HERRIN D A","1004"
"45","FCS","5380","002","Lecture","30","Family Problems","M","0430 PM0700 PM","AEB 110","DCE","BYRD A D","1004"
"46","FCS","5390","001","Lecture","30","Gender  Minorities","MWF","1045 AM1135 AM","SW 137","DV","SOLORZANO A","1004"
"47","FCS","5440","001","Lecture","40","Consumers Markets Govt","TH","1150 AM0145 PM","BEH S 102","QI","MAYER R N","1004"
"48","FCS","5610","001","Lecture","30","Gender/Race  Phys Env","MWF","0835 AM0925 AM","AEB 320","","SOLORZANO A","1004"
"49","FCS","5730","001","Lecture","40","Community Envirn Change","W","0710 PM0940 PM","AEB 320","DCE","BARTHOLOMEW K A","1004"
"50","FCS","5920","001","Lecture","1040","Field Training","TBA","TBA","TBA","","OTA I M","1004"
"51","FCS","5920","002","Lecture","1040","Field Training","TBA","TBA","TBA","","WRIGHT C","1004"
"52","FCS","5950","005","Lecture","1040","Independent Study","TBA","TBA","TBA","","SECRIST J A S","1004"
"53","FCS","5950","006","Lecture","1040","Independent Study","TBA","TBA","TBA","","BROWN B B","1004"
"54","FCS","5950","007","Lecture","1040","Independent Study","TBA","TBA","TBA","","WOLFINGER N H","1004"
"55","FCS","5950","008","Lecture","1040","Independent Study","TBA","TBA","TBA","","BURTON J R","1004"
"56","FCS","5950","009","Lecture","1040","Independent Study","TBA","TBA","TBA","","SALARI S L","1004"
"57","FCS","5950","012","Lecture","1040","Independent Study","TBA","TBA","TBA","","PERKINS D D","1004"
"58","FCS","5962","060","Lecture","30","Basic Mediation","TBA","TBA","TBA","DCE","KECK M L","1004"
"59","FCS","5964","060","Lecture","30","Basic Mediation","TBA","TBA","TBA","DCE","KECK M L","1004"
"60","FCS","6100","001","Lecture","40","Grad Research Methods","TH","0910 AM1030 AM","AEB 340","","ISABELLA R A","1004"
"61","FCS","6110","001","Lecture","30","Grad Multivariate Stat","TH","0200 PM0320 PM","AEB 106","QI","SMITH K R","1004"
"62","FCS","6902","001","Lecture","20","Thesis Devel Seminar II","TBA","TBA","TBA","","ZICK C D","1004"
"63","FCS","6950","001","Lecture","1060","Individual Research","TBA","TBA","TBA","","PERKINS D D","1004"
