"2","1065","ECON","1010","001","Econ As Social Sci","60","22","38",1010,1,"1004"
"4","2004","ECON","1010","002","Econ As Social Sci","100","20","80",1010,2,"1004"
"6","12599","ECON","1010","070","Econ As Social Sci","40","6","34",1010,70,"1004"
"8","12769","ECON","1060","020","Pol Econ/Race Ethn Gndr","40","10","30",1060,20,"1004"
"10","1080","ECON","1740","001","US Economic History","100","83","17",1740,1,"1004"
"12","1081","ECON","1740","002","US Economic History","100","46","54",1740,2,"1004"
"14","11780","ECON","1740","070","US Economic History","30","19","11",1740,70,"1004"
"16","1071","ECON","2010","001","Princ Of Microeconomics","161","189","-28",2010,1,"1004"
"18","1073","ECON","2010","002","Princ Of Microeconomics","20","25","-5",2010,2,"1004"
"20","1074","ECON","2010","003","Princ Of Microeconomics","20","23","-3",2010,3,"1004"
"22","2834","ECON","2010","004","Princ Of Microeconomics","21","30","-9",2010,4,"1004"
"24","2835","ECON","2010","005","Princ Of Microeconomics","20","28","-8",2010,5,"1004"
"26","2836","ECON","2010","006","Princ Of Microeconomics","20","22","-2",2010,6,"1004"
"28","2837","ECON","2010","007","Princ Of Microeconomics","20","21","-1",2010,7,"1004"
"30","2838","ECON","2010","008","Princ Of Microeconomics","20","15","5",2010,8,"1004"
"32","2839","ECON","2010","009","Princ Of Microeconomics","20","25","-5",2010,9,"1004"
"34","11755","ECON","2010","011","Princ Of Microeconomics","110","109","1",2010,11,"1004"
"36","11756","ECON","2010","012","Princ Of Microeconomics","110","47","63",2010,12,"1004"
"38","2005","ECON","2010","020","Princ Of Microeconomics","30","15","15",2010,20,"1004"
"40","2006","ECON","2010","070","Princ Of Microeconomics","30","18","12",2010,70,"1004"
"42","3190","ECON","2010","095","Princ Of Microeconomics","25","12","13",2010,95,"1004"
"44","3191","ECON","2010","096","Princ Of Microeconomics","25","19","6",2010,96,"1004"
"46","3192","ECON","2010","097","Princ Of Microeconomics","100","62","38",2010,97,"1004"
"48","3193","ECON","2010","098","Princ Of Microeconomics","25","15","10",2010,98,"1004"
"50","3194","ECON","2010","099","Princ Of Microeconomics","15","3","12",2010,99,"1004"
"52","1077","ECON","2020","001","Princ Of Macroeconomics","150","192","-42",2020,1,"1004"
"54","1078","ECON","2020","002","Princ Of Macroeconomics","19","28","-9",2020,2,"1004"
"56","1079","ECON","2020","003","Princ Of Macroeconomics","19","23","-4",2020,3,"1004"
"58","2841","ECON","2020","004","Princ Of Macroeconomics","19","30","-11",2020,4,"1004"
"60","2842","ECON","2020","005","Princ Of Macroeconomics","19","27","-8",2020,5,"1004"
"62","2843","ECON","2020","006","Princ Of Macroeconomics","19","22","-3",2020,6,"1004"
"64","2844","ECON","2020","007","Princ Of Macroeconomics","19","23","-4",2020,7,"1004"
"66","2845","ECON","2020","008","Princ Of Macroeconomics","18","16","2",2020,8,"1004"
"68","2846","ECON","2020","009","Princ Of Macroeconomics","18","22","-4",2020,9,"1004"
"70","2847","ECON","2020","010","Princ Of Macroeconomics","110","57","53",2020,10,"1004"
"72","6203","ECON","2020","011","Princ Of Macroeconomics","28","22","6",2020,11,"1004"
"74","6204","ECON","2020","012","Princ Of Macroeconomics","28","4","24",2020,12,"1004"
"76","6205","ECON","2020","013","Princ Of Macroeconomics","27","17","10",2020,13,"1004"
